"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@LoveNique_xo","𝐍 𝐈 𝐐 𝐔 𝐄💎🌸","After Covd-19 it is time for marriage and making babies. One thing I’m learning from this pandemic is that life is to short and it isn’t promised to anyone, it doesn’t matter how good of a person you are.","0","1","2","1587310221000","19 Apr 2020","LoveNique_xo/status/1251895920028979200","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@BD007Marky","Global Agenda","New post @beforeitsnews : Dr. Fauci: How a Corrupt and Mad Scientist Locked Down Earth in 30 Days and a Gates Vaccine Will Be Here in September 2020 https://t.co/vRp3UySYfk #Oxford #Influenza #Deception #Coronavirus #COVD19","0","1","0","1587351209000","20 Apr 2020","BD007Marky/status/1252067837184823297","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Oxford | Influenza | Deception | Coronavirus | COVD19"
"@indoinsidenews","Berita Indonesia Inside","Pemerintah terus melakukan penambahan jumlah #laboratorium aktif., sampai saat ini sudah ada 35 laboratorium pemeriksaan #Covd19. https://t.co/gBLJIleXXz via @indoinsidenews","0","0","0","1587347542000","20 Apr 2020","indoinsidenews/status/1252052458248912897","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","laboratorium | Covd19"
"@VernaPolitics","Verna Smith","@UWO_Gen_Sx_PD @drchrysopoulo Tht might just be the case. Most health screenings off n most hospitals..as Covd-19 rages.","0","0","1","1587306575000","19 Apr 2020","VernaPolitics/status/1251880629588934657","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@carlbildt","Carl Bildt","Lady Gaga on the global online concert Global Citizen to mobilize support for the efforts to fight COVD19. https://t.co/7yIz00MH4x","3","2","47","1587327002000","19 Apr 2020","carlbildt/status/1251966306036985856","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@News18India","News18 India","अपने मास्क को ऐसे करें साफ https://t.co/euDZb9fPzW","7","55","279","1587234971000","18 Apr 2020","News18India/status/1251580300729040897","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@SARVESH85488187","SARVESH YADAV","I am Home enjoy COVD19 dour kar rah hu me https://t.co/Q1BeFkGJk0","0","0","0","1587361407000","20 Apr 2020","SARVESH85488187/status/1252110612596953088","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@yelnur1291","El Nur","Read nice book about crazy man and super virus! I'm still tweeting this until u read the book @BillGates and @StephenKing day 111 https://t.co/QnJq5Hu3Eh #coronarvirus #WuhanCoronavirus #apocalipse #Covid_19 #CoronavirusPandemic #CoronaVirusUpdate #COVD19 #Freebooks","0","0","0","1587326192000","19 Apr 2020","yelnur1291/status/1251962909988655107","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronarvirus | WuhanCoronavirus | apocalipse | Covid_19 | CoronavirusPandemic | CoronaVirusUpdate | COVD19 | Freebooks"
"@WalkingSoccer2","Walking Soccer","My COVD19 experience by Mark Fisher https://t.co/c7VIWu22SN #walkingfootball #worldwidewalkingfootball #walkingfutbol #walkingsoccer","0","0","0","1587306061000","19 Apr 2020","WalkingSoccer2/status/1251878474953814022","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","walkingfootball | worldwidewalkingfootball | walkingfutbol | walkingsoccer"
"@242Autre","L'autre 242","#COVD19. 20 Avril. Remise du lot de matériel de l'OMS au gouvernement du Congo. La Ministre de la santé a remercié l'OMS à travers son Représentant au Congo, Dr Lucien Manga, ""car l’OMS est à nos côtés, dans toutes les équipes et dans toutes les batailles"", a indiqué la Ministre. https://t.co/xyWmP7MZgz","0","1","0","1587381061000","20 Apr 2020","242Autre/status/1252193044369215491","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19"
"@CovdW3","COVD - 19★we will win !!","《三密》 もう三密の段階は終わってる。 【三密＝危険】 【三密でなければ＝安全】 そりゃ三密避けて公園･江ノ島サーフィン･買い物… 当たり前だわな 【外出＝危険】教えてあげなきゃ。","0","0","0","1587354386000","20 Apr 2020","CovdW3/status/1252081163289546753","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@popcon5k","popcon","Could farts transmit COVID-19? | WION https://t.co/fFAfXfVLP1 #COVID #COVD19 #coronavirusindia #IndiaFightsCorona #ChinaVirus #WuhanVirus","0","0","0","1587381119000","20 Apr 2020","popcon5k/status/1252193288993402880","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVID | COVD19 | coronavirusindia | IndiaFightsCorona | ChinaVirus | WuhanVirus"
"@rodrigogondim_","Professor Rodrigo Gondim","Caro @BoletimCoppolla, o número de mortes pela COVD-19 nos EUA ultrapassaram os número de pessoas que morrem engasgadas. https://t.co/lF3wDXGkMk","0","0","0","1587327413000","19 Apr 2020","rodrigogondim_/status/1251968028872511496","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Therealcp85","Therealcp","@PMOIndia @SriRamya21 @narendramodi They need of hour is resuce NRIs atleast open inlt flights for those negative for Covd-19 can fly ,most countries have rapid test kits at airports- let the fee of test inculde in airfare , airline should be responsible for test fee, @HardeepSPuri your same like MMS ,","0","0","0","1587322502000","19 Apr 2020","Therealcp85/status/1251947431572406277","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@WhatsappVarsity","Whatsapp University 🎓","@WaniYasmeen1 @AadilHasanAdv1 @Ludhiana_Police @NitishKumar @DGPPunjabPolice @PunjabPoliceInd @kbssidhu1961 @CMOPb Jaani.. Bihar govt is paying 1k to each person who struck outside of its state under covd-19 crisis. access this link ad fill online form wid account number and adhar card .. https://t.co/Am2mBHbo8P","1","0","1","1587330126000","19 Apr 2020","WhatsappVarsity/status/1251979407276871682","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ClayTravis","Clay Travis","Additional Boston study: 36% of homeless people tested were positive, all but one of those people was asymptomatic. Meaning they weren’t sick enough to know they had it: https://t.co/6G3lZqpyRu","45","284","835","1587313273000","19 Apr 2020","ClayTravis/status/1251908723670474752","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@TomosiRolo","Rolo Tomosi","@natalie_allison Covd-19 is the new snake handling. It's truly a sign of their faith and of god's grace for these people. Rhetorically they are implying of course that people that died of the virus lacked faith or Grace or both.","0","0","0","1587328973000","19 Apr 2020","TomosiRolo/status/1251974574549295105","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@DanielleCoradi3","Danielle Coradini","@jdoriajr @jdoriajr. Desses 900 e poucos mortos, quantos o senhor mandou forjar?? Quantos o senhor deu ordens para que fosse declarado covd_19?? Larga a mão de ser safado.. Tua hora ta chegando.. Basta!! Gazela traidora!!💚💙💛","0","0","0","1587313876000","19 Apr 2020","DanielleCoradi3/status/1251911253834039300","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@realDonaldTrump","Donald J. Trump","Just like I was right on Ventilators (our Country is now the “King of Ventilators”, other countries are calling asking for help-we will!), I am right on testing. Governors must be able to step up and get the job done. We will be with you ALL THE WAY!","32753","31331","174361","1587314186000","19 Apr 2020","realDonaldTrump/status/1251912553602654214","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@lastiemar","Martin Laste","@TheObamaphile @Boo64558345 @Morning_Joe Considering 38% of voters are Trump die hards that means that 16% of the dumbest people on the planet think their master is not doing a good job on Covd19 Now that’s interesting!","0","0","3","1587381479000","20 Apr 2020","lastiemar/status/1252194801015042049","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@RemIsBuzzin","Remarkable","Imagine if someone thought the govt wasn't already putting much more effort into COVD-19 guidelines than into the rebuttal, which took a few hours. People's capacity for self-delusion continues to know no bounds. https://t.co/gRmlcLVQrC","0","0","1","1587336853000","19 Apr 2020","RemIsBuzzin/status/1252007623408398341","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@CFCVik","Vikram Jajuha","@lfcwiII At least it ain't COVD-19 stopping you this time lol","0","0","0","1587308873000","19 Apr 2020","CFCVik/status/1251890268271448068","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@BopeLambert","Bope Lambert","@VidiyeTshimanga Tous derrière nos autorité pour barrer la route au Covd-19.","0","0","0","1587366528000","20 Apr 2020","BopeLambert/status/1252132089190928384","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@DrMLakshman","Professor Mekala Lakshman","I just uploaded 'Is nCov19 (SARS Cov2/ COVD19) A 3 rd world war? A Review: The Pros and Cons in rel…' to @academia! https://t.co/Q64LUGbvpI","0","0","0","1587381529000","20 Apr 2020","DrMLakshman/status/1252195007227813888","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@patrici80591570","paty mendoza","@HLGatell Así si ellos lo único que asen es infórmanos y es poniéndose para que no nos infectemos del covd19","0","0","0","1587350255000","20 Apr 2020","patrici80591570/status/1252063837412524033","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@anitagr26","Anitagr24 #SINERTESINPARO","#ministraesperanza @Yolanda_Diaz_ LOS DESPEDIDOS EN PERIODO DE PRUEBA, POR CULPA DEL COVID-19, ESTAMOS A LA ESPERA DE QUE SE NOS DEJE COGER NUESTRAS COTIZACIONES!! ENTENDER QUE ESTAMOS CON 0 INGRESOS Y SOMOS MUCHOS. VAMOS MINISTRA!! 💪⚠️ TE ESPERAMOS CON LOS BRAZOS ABIERTOS! https://t.co/ArteqwNTo5","0","6","6","1587367891000","20 Apr 2020","anitagr26/status/1252137807239417856","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","ministraesperanza"
"@ChrisLLavers","Native American COVD19 FREE","@realdonaldtrump will very soon present his latest plans to re-open our great republic 🔴 LIVE: President Trump Coronavirus Task Force Press Briefing at the Whi... https://t.co/167bCqyss3 via @YouTube","0","0","0","1587330981000","19 Apr 2020","ChrisLLavers/status/1251982996162281472","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@ipanlinefm95","@ipanlinefm95","É nesse 23/04/2020 Nessa entrevista com o enfermeiro charllys vamos falar sobre como foi a vacina conta a gripe H1N1, se já começou a vacina e prevenções contra a dengue e o assunto sensação, a COVD-19 e o melhor, vc poderá participar. https://t.co/5P5BFSQeoh","0","0","0","1587343652000","20 Apr 2020","ipanlinefm95/status/1252036142414942208","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@dbongino","Dan Bongino","When you pull back the curtain on the liberal media, & their cult-like defenders, & you see the truth, you can never unsee it. You’ll never read their stories, or hear their nonsense, the same way again. You’ll be disgusted, but you’ll be free from the chains of disinformation.","578","8188","24076","1587318218000","19 Apr 2020","dbongino/status/1251929461945257984","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@nickgenie","wichian rerkpaisan","พี่ #nickgenie & #มาดามแจ็ค ต้องขอกราบงามๆที่ตักชาวด้อม702 นุชของ #เป๊กผลิตโชค ทุกคนที่ส่งโออิชิจำนวน1680ขวดมาร่วมกับโครงการ #แบ่งปันกันกิน งานบุญที่ครอบครัว #เรือนผู้บริคูณ ของเราอาสาเป็นสะพานนำข้าวสารอาหารแห้งไปช่วยเหลือผู้ได้รับผลกระทบจาก #covd19 น้ำตาจิไหลบอกเลย...ดรั๊กนะ https://t.co/bH3Z8FfdsN","54","1428","536","1587361115000","20 Apr 2020","nickgenie/status/1252109388573114369","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","nickgenie | มาดามแจ็ค | เป๊กผลิตโชค | แบ่งปันกันกิน | เรือนผู้บริคูณ | covd19"
"@Fatiiii71","Fatima Basra","@Azraijaz1 @UOS_edu All admissions schedule have been postponed due to COVD-19. Please wait till opening of the University administrative offices as per Government Instructions. You are also advised to keep visiting University website https://t.co/v40uqchX38 SU_facilitation center","0","0","0","1587365705000","20 Apr 2020","Fatiiii71/status/1252128638121754625","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Gummbyman32","Randy Gummerman","Minnesota Attorney General Speaks On Losing His Mother To COVD-19 | MSNBC https://t.co/Oua5kD4Ga6 via @YouTube","0","0","0","1587327970000","19 Apr 2020","Gummbyman32/status/1251970364713742336","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@AirProducts_ZA","Air Products South Africa","#MondayMotivation Let’s focus on what we need to do to beat COVD-19 and #savelives. We’re in this together. #WeLoveSA https://t.co/RlfsUWLU72","0","0","0","1587371355000","20 Apr 2020","AirProducts_ZA/status/1252152337881317376","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","MondayMotivation | savelives | WeLoveSA"
"@Santi_ABASCAL","Santiago Abascal","¿Tuiteros de VOX? Una alianza de mafias en la fiscalía, en el gobierno y en los medios pretende asustar a los españoles criminalizando al disidente. No están atacando la libertad de VOX. Están atacando la libertad. https://t.co/uISbqrjsRe","2709","9468","17509","1587329909000","19 Apr 2020","Santi_ABASCAL/status/1251978500132818948","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Negirl72","COVD19 Frontline Healer","@CitizenAnalyst Hmmm...proper social distancing at work?","0","0","0","1587315041000","19 Apr 2020","Negirl72/status/1251916138444808192","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@PhraAthit","Georg Erber","Latest data of worldometer about the global pandemic #coronavirus #COVD19 #pandemic #global #worldwide https://t.co/XSaGLj0OEI","1","0","0","1587364218000","20 Apr 2020","PhraAthit/status/1252122401908932611","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | COVD19 | pandemic | global | worldwide"
"@Dg9612","ابو الحسن","اللهم ربي نسئلك العفو والعافيه الحمدلله سبحان الله ولا اله الاالله Covd_19#","0","0","0","1587353600000","20 Apr 2020","Dg9612/status/1252077864926806017","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Fatiiii71","Fatima Basra","@RaoAhma76647960 @UOS_edu All admissions, results and exam schedule have been postponed due to COVD-19. Please wait till opening of the University administrative offices as per Government Instructions. You are also advised to keep visiting University website to get letest updates https://t.co/v40uqchX38","0","0","0","1587365294000","20 Apr 2020","Fatiiii71/status/1252126915244306432","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@eEnabledPlane","Air Informatics","COVD-19 Bamako’s Modibo Keita Mali Repatriation Flight on April 21 https://t.co/i6zmmK9Rt0 #aircraft #airplane #airplanes #airport #Airports #avgeek #aviation #AvSec #crewlife #Cybersecurity #flight #Flyer #flying #infosec #pilot #pilotlife #plane #planes #COVID19 #COVID #Covid","0","1","0","1587337919000","19 Apr 2020","eEnabledPlane/status/1252012093735235584","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","aircraft | airplane | airplanes | airport | Airports | avgeek | aviation | AvSec | crewlife | Cybersecurity | flight | Flyer | flying | infosec | pilot | pilotlife | plane | planes | COVID19 | COVID | Covid"
"@WhimsicalZombie","Big Mama Pump","He can help the infected prisoners in his jail! Boom solved that problem. I believe there's a huge cluster in Boston or something where there's a thousand and something people with the virus at the jail or prison. #COVD19 #truecrime https://t.co/U6CqZt1gXT","0","0","1","1587302690000","19 Apr 2020","WhimsicalZombie/status/1251864332951883776","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | truecrime"
"@Fatiiii71","Fatima Basra","@Haram55832373 @UOS_edu All admissions schedule have been postponed due to COVD-19. Please wait till opening of the University administrative offices as per Government Instructions. You are also advised to keep visiting University website https://t.co/v40uqchX38 SU_facilitation center","0","0","0","1587365375000","20 Apr 2020","Fatiiii71/status/1252127255935037446","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Conflits_FR","Conflits","🇸🇬 Pandémie de #coronavirus : La #Singapour a signalé 1,426 nouveaux cas de #COVID19. C'est l'une des plus forte augmentation quotidienne à ce jour. Cette augmentation porte à 8,014 le nombre total de cas confirmés de la cité #COVID19 (PDC)","9","37","134","1587374708000","20 Apr 2020","Conflits_FR/status/1252166398027104258","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","coronavirus | Singapour | COVID19 | COVID19"
"@pensezbibi","Pensez BiBi","@Zgur_ @AiphanMarcel Ohé, Edouaaaard ! On ne t'a pas appris les gestes barrière ? #COVD19 #IlsSavaient #EdouardPhilippe https://t.co/RryXVpsozn","0","2","2","1587311818000","19 Apr 2020","pensezbibi/status/1251902621088051200","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","COVD19 | IlsSavaient | EdouardPhilippe"
"@whittington_bob","Bob Whittington","So Fauci was behind the while COVD-19 outbreak. Indictments are coming. https://t.co/rI2eOdTFlQ","0","0","0","1587361283000","20 Apr 2020","whittington_bob/status/1252110089655181320","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@NeideVicente1","Neide Vicente","@Joiceozelame @Cristin16438641 @VEJA Há sim. Eu moro na cidade que é a 5 economia do estado. Aki nós nunca paramos. Trabalhamos com responsabilidade, com máscaras muita higienização e tudo aberto. Somente crianças e grupo de riscos preservados. É nenhum covd19 positivo. Pode pesquisar. Maracajaú ms.","2","0","2","1587324548000","19 Apr 2020","NeideVicente1/status/1251956013407895553","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Tshap8","Tshap","@Abri_520 @KGWNews And what they are fed is wrong. The Dr asked cdc what to list the flu,pneumonia,copd deaths under. He recieved a letter that I saw. That stated they should be listed as complications from covd19. So how accurate is that if the cdc doesn't tell the truth. The media lies...all","0","0","0","1587355584000","20 Apr 2020","Tshap8/status/1252086188913029121","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@TO_TransitOp","Transit Operator","""Why did some Toronto bus drivers refuse to work amid COVID-19?"" #TTC #Toronto #Transit #HealthAndSafety #COVD19 #WuhanVirus #WuhanCoronaVirus #MoL #PPE #WorkplaceSafety https://t.co/c02QK8H8Xg","0","0","0","1587308876000","19 Apr 2020","TO_TransitOp/status/1251890279348604934","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","TTC | Toronto | Transit | HealthAndSafety | COVD19 | WuhanVirus | WuhanCoronaVirus | MoL | PPE | WorkplaceSafety"
"@Alex592111","Alex59211","@TobyRKnottTobey Toby, you know I hate statistics, mostly used for scientific lying! Yet, # of deaths r difficult to hide: see T-chart, informative! Why comparing C19 & influenzas? “1-Covd19 & influenzas have similar disease presentation. 2-both viruses r transmitted by contact, droplets…” WHO","2","0","0","1587374731000","20 Apr 2020","Alex592111/status/1252166498078072832","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@PROFESORGENIUS","1 SERIOUS ""MIND""","Befitting The Initials BC (Before Carson) Who's Just Another Trump Hack Sharing Of Empty Thoughts And Feelings That No One Connected To This Administration Of Frauds Wouldn't Carry In One's Pinky Toe✍️🏿 #WeRemember #COVD19 https://t.co/ZMVo5KbFQx","0","0","0","1587326204000","19 Apr 2020","PROFESORGENIUS/status/1251962960676700160","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","WeRemember | COVD19"
"@liberatorafinh","Rafael Cavalcanti 💙 🇧🇷🇮🇱🇺🇸","@JornalOGlobo E a torcida da mídia continua! Força covd-19! Nojentos hipócritas! #FechadoComBolsonaro #FechadosComBolsonaro","1","3","3","1587380696000","20 Apr 2020","liberatorafinh/status/1252191513704124416","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","FechadoComBolsonaro | FechadosComBolsonaro"
"@Cotufa55","Venezuela Libre","El acto del secuestro que se está viendo alrededor del mundo con un nombre muy romántico y consentidor de cuarentena. Los gobernantes del mundo vieron en el covd-19 un enemigo común para meter miedo y llevar a las ovejas al redil, ... #TeamMAO https://t.co/gyts4tLZ5u","0","9","6","1587351852000","20 Apr 2020","Cotufa55/status/1252070532901715968","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","TeamMAO"
"@ideolozist","Misomaniac","The walking dead finale postponed due to COVD19 so corona virus is much dangerous then the zombie virus is it?","0","0","0","1587304799000","19 Apr 2020","ideolozist/status/1251873180974592000","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@SergioSarmiento","Sergio Sarmiento","En en el Jalisco de @EnriqueAlfaroR la fuerza pública se usará para agredir a los ciudadanos que quieran salir a las calles y no para protegerlos del crimen","1523","994","3288","1587329972000","19 Apr 2020","SergioSarmiento/status/1251978764927598593","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@DrMohimran","Dr imran muhammad","Health Minister is fraud, she is selected not eligible to deal covd19 pandemic #WeStandWithHealthWorkers #WeStandWithHealthWorkers #GHAONHUNGERSTRIKE #NO_PPES","0","0","1","1587307951000","19 Apr 2020","DrMohimran/status/1251886402423357440","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","WeStandWithHealthWorkers | WeStandWithHealthWorkers | GHAONHUNGERSTRIKE | NO_PPES"
"@tambiaBH","tambia berry","Every governor, medical care giver, doctor, have been 100% unanimously stating they can not supply & process all the COVD19 testing. Especially when our own federal government is bidding against each state trying to obtain necessary medical supplies. https://t.co/Qrs97fLIv2","0","0","0","1587340591000","19 Apr 2020","tambiaBH/status/1252023304614862848","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Fatiiii71","Fatima Basra","@TruePak46587691 @UOS_edu All admissions, results and exam schedule have been postponed due to COVD-19. Please wait till opening of the University administrative offices as per Government Instructions. You are also advised to keep visiting University website to get letest updates https://t.co/v40uqchX38","0","0","0","1587364979000","20 Apr 2020","Fatiiii71/status/1252125593853988864","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@CuestionMarque","From A Citizen","while big corporations tout themselves as the engines of growth, this COVD-19 pandemic is showing us that we the little people provide the fuel and the roads. Without either, where would engines go?","0","3","4","1587315062000","19 Apr 2020","CuestionMarque/status/1251916228282605573","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@caedristi","edristi","Study to identify biomarkers predicting progression from non-severe to severe COVD 19 cases https://t.co/6LjHzRjYE9","0","0","0","1587383389000","20 Apr 2020","caedristi/status/1252202810294272007","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@AlanNavegaSiqu1","Alan Navega Siqueira","Meus queridos Brasileiros ""Deus""permitiu esse vírus covd-19. Mas que foi arma biológica,isso conserteza. Pesquisem e verão que foi proposital.","0","0","0","1587340154000","19 Apr 2020","AlanNavegaSiqu1/status/1252021470609408000","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@JoeK47311656","Kusnierz_Joe White Powers..👍","@JoeBiden hello I'm not trying to slander you or Say you have anything to do with fake shit But Your name is on it ? From my stand point my mass shooting list Just adding COVD19 or Coors Virus.... @CGPDOregon https://t.co/bDZvPEq7Cy","1","0","0","1587355241000","20 Apr 2020","JoeK47311656/status/1252084750619009025","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@SwissAfrica","SARECO","African students in China. Exposure to racial discrimination. Report by https://t.co/IBGHM9SvvQ #Covd19 @AASciences @dsigovza @movetia_ch @euatweets","0","0","1","1587371166000","20 Apr 2020","SwissAfrica/status/1252151544943972353","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Covd19"
"@Eltonlannoy","lannoy","@Admigor @belemtransito @SespaPara @helderbarbalho @BelemNoticiass @diariodopara Hahahahah pra ver o vírus da covd -19 só em laboratório com equipamentos específico. Este procedimento que tu tá fazendo aí para ver alguma outra coisa. Tipo o (pulmão)","0","0","0","1587308221000","19 Apr 2020","Eltonlannoy/status/1251887532591251457","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@IMkaisi","immanuel mkaisi","I know people are blind to this but World War 3 is smoking, COVD-19 was just a trigger, now compensation battles will take shape and china will decline to pay. Irrational @realDonaldTrump will resort to nuclear force and nation will settle scores.","0","0","0","1587327759000","19 Apr 2020","IMkaisi/status/1251969479770353667","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@BrennenStewart","Rapper Rick","Heard drinking bleach makes you immune to COVD-19","0","0","4","1587327502000","19 Apr 2020","BrennenStewart/status/1251968403511934977","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MyPlace4U","T-Covfefe","@foxandfriends @kilmeade Declining cases deaths for 14 days is a requirement for Phase 1. No deaths at all from COVD-19 is not requirement. The guest misspoke when saying that. If was the case we couldn't work in flu season nor drive to work as those things can kill Americans","0","0","0","1587380647000","20 Apr 2020","MyPlace4U/status/1252191311375056897","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@deanocaterinio","Dean","@BibleLeague Please pray that I find another job soon because i was lay-ed off permanently form my job of 6 plus years due to the economic crisis created by covd-19. thanks you.","0","0","0","1587303254000","19 Apr 2020","deanocaterinio/status/1251866700036931585","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@reymar0627","🌺reymar🌺","Seis personas mueren por coronavirus en EE.UU. días después de asistir a un funeral https://t.co/jJRTIvoKPq Para que vea lo grave que es el #Covd_19 y que algunas persona no creen o ignoran.","0","2","0","1587316087000","19 Apr 2020","reymar0627/status/1251920527570190341","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Covd_19"
"@eram_armiesro","ERAM","Gobernador @EnriqueAlfaroR le hará un exhorto a su partido para que no ande queriendo sacar raja política de la acciones por el #Covd19 o se hará de la vista gorda como que no pasó nada por qué hasta el rector @rvillanueval se enojo con @MovCiudadanoJal","0","3","3","1587326791000","19 Apr 2020","eram_armiesro/status/1251965423437836290","https://twitter.com/search?lang=en&q=covd-19&src=typed_query","Covd19"
"@rgalarreta","Rene Galarreta","Éxodo a las regiones por supervivencia ante la crisis del COVD-19. Ya no alcanza el dinero, sobre todo de la gente más pobre, ante el aislamiento social de más de un mes... https://t.co/SSveyd2WsW","1","5","6","1587350834000","20 Apr 2020","rgalarreta/status/1252066266459901955","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@MyPlace4U","T-Covfefe",".@SteveFDA .@CDCgov .@NIH .@WhiteHouse .@HHS_ASH .@HHSGov .@POTUS .@NIHDirector .@Mike_Pence .@SecAzar .@ScottGottliebMD 36% of people in homeless shelter in Boston, who tested COVD-19 positive, had *No symptoms. Similar to the MIT immunology testing results in Chelsea MA👇 https://t.co/bxWAMA1F6d","0","0","1","1587329326000","19 Apr 2020","MyPlace4U/status/1251976054115352576","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@Sirlei32832414","Sirlei","@DavidByronn Pedimos a vcs, que defendem sair as ruas ,a volta ao comércio, que esperem,mais um pouco, até chegarem mais insumos,IPI, esperem , para aquele que os médicos enfermeiras, todas essas pessoas possam ter melhores defesas contra vcs que vão ajudar o aumento de covd19, eles merecem","0","0","1","1587322968000","19 Apr 2020","Sirlei32832414/status/1251949385799303176","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@replyua","Новости Украины - Replyua","Ученые рассказали о бессимптомной передаче коронавируса COVD-19 — Ретвит √ https://t.co/i44B0DkcnO","0","1","1","1587309339000","19 Apr 2020","replyua/status/1251892224251572224","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@hxqdss","Olive, 33","It is using the Convention center. Now, it's a makeshift hospital COVD-19 patients. https://t.co/pjKoN442Qm","0","0","0","1587381554000","20 Apr 2020","hxqdss/status/1252195113046093825","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@AmonKhery","Khery Amon","God help as in this hard moment#COVD19","0","0","0","1587378188000","20 Apr 2020","AmonKhery/status/1252180994435829762","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
"@kambesha1","Humble Kambesha","@Tanganyikan Lala Ndugu, acha kukimbiza upepo una covd 19😂😂😂","0","0","0","1587350462000","20 Apr 2020","kambesha1/status/1252064706178793473","https://twitter.com/search?lang=en&q=covd-19&src=typed_query",""
